EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,EVENT_TYPE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
675354,LIVINGSTON PAR.,WEISS,2/7/2017,Tornado,3,0,3,0,0,LA,0,0,6.43,350,WEISS,30.621,-90.903,30.6261,-90.7973
674614,LA SALLE CO.,UTICA AIRPARK ARPT,2/28/2017,Tornado,3,2,14,0,0,IL,0,0,11.5,800,MARSEILLES,41.3239,-88.9504,41.3597,-88.7352
678122,WOODFORD CO.,LOW PT,2/28/2017,Tornado,3,0,0,1500000,0,IL,0,0,3.36,400,WASHBURN,40.9128,-89.3609,40.924,-89.2983
677516,PERRY CO.,SILVER LAKE,2/28/2017,Tornado,4,1,12,8000000,0,MO,0,0,17.39,1100,BELGIQUE,37.7238,-90.0055,37.8222,-89.7124
677489,JACKSON CO.,CORA,2/28/2017,Tornado,3,0,0,6000000,0,IL,0,0,28.77,850,DOWELL,37.8371,-89.6619,37.9392,-89.1503
677492,FRANKLIN CO.,MULKEYTOWN,2/28/2017,Tornado,3,0,0,800000,0,IL,0,0,4.37,400,CHRISTOPHER,37.9392,-89.1503,37.9503,-89.0713
677523,WHITE CO.,CARMI MUNI ARPT,2/28/2017,Tornado,3,1,1,2000000,0,IL,0,0,9.56,420,CALVIN,38.137,-88.1148,38.1797,-87.9474
677883,GIBSON CO.,CRAWLEYVILLE,2/28/2017,Tornado,3,0,1,3200000,0,IN,0,0,26.37,440,OAKLAND CITY,38.2041,-87.7997,38.3175,-87.3355
686605,JACKSON CO.,TARSNEY LAKES,3/6/2017,Tornado,3,0,12,0,0,MO,0,0,7.24,400,OAK GROVE,38.959,-94.2394,38.991,-94.111
681566,CASTRO CO.,DIMMITT MUNI ARPT,4/14/2017,Tornado,3,0,0,1000000,0,TX,0,0,3.55,1936,DIMMITT,34.572,-102.359,34.5305,-102.3957
683249,VAN ZANDT CO.,BIG ROCK,4/29/2017,Tornado,4,2,20,700000,200000,TX,0,0,13.6,1760,WALLACE,32.357,-95.9549,32.5528,-95.9306
683254,VAN ZANDT CO.,WALTON,4/29/2017,Tornado,3,2,24,600000,20000,TX,0,0,26.51,1760,FRUITVALE,32.3991,-95.8756,32.7717,-95.767
690881,RUSK CO.,WEYERHAEUSER,5/16/2017,Tornado,3,0,0,420000,0,WI,0,0,41.88,1320,HAWKINS,45.3923,-91.5413,45.4079,-90.6784
688491,BARTON CO.,PAWNEE ROCK,5/16/2017,Tornado,3,0,2,658000,0,KS,0,0,22.13,300,HOISINGTON,38.2613,-98.987,38.546,-98.7999
747007,CALHOUN CO.,READS MILL,3/19/2018,Tornado,3,0,4,0,0,AL,0,0,20.92,1900,RABBITTOWN,33.8453,-85.9472,33.8031,-85.5863
748630,AMHERST CO.,DILLARD,4/15/2018,Tornado,3,0,7,4300000,0,VA,0,0,10.7,400,SARDIS,37.4586,-79.1838,37.606,-79.163
743852,OTTAWA CO.,TESCOTT,5/1/2018,Tornado,3,0,0,0,0,KS,0,0,14.18,880,MINNEAPOLIS,38.9447,-97.8836,39.1244,-97.7559
749050,CAMPBELL CO.,(GCC)GILLETTE ARPT,6/1/2018,Tornado,3,0,2,0,0,WY,0,0,3.76,200,(GCC)GILLETTE ARPT,44.329,-105.711,44.352,-105.642
785903,ALBANY CO.,WYOMING,6/6/2018,Tornado,3,0,0,0,0,WY,0,0,11.3,600,HOWELL,41.469,-105.676,41.469,-105.46
757551,GREENWOOD CO.,EUREKA,6/26/2018,Tornado,3,0,8,13690000,0,KS,0,0,9.15,500,HAMILTON,37.8115,-96.3084,37.8956,-96.1789
765197,HARDING CO.,CAMP CROOK,6/28/2018,Tornado,3,0,0,0,0,SD,0,0,3.59,900,CAMP CROOK,45.4092,-104.0405,45.4475,-103.9904
766071,MARION CO.,PELLA,7/19/2018,Tornado,3,0,13,120000000,4500,IA,0,0,5.11,800,PELLA,41.4602,-92.9371,41.4053,-92.871
766075,MARSHALL CO.,MARIETTA,7/19/2018,Tornado,3,0,22,200000000,4000,IA,1,0,8.41,1200,MARSHALLTOWN,42.0829,-93.0275,42.0452,-92.8717
783123,CONVERSE CO.,DOUGLAS,7/28/2018,Tornado,3,0,0,0,0,WY,0,0,4.44,350,IRVINE,42.6452,-105.5134,42.5841,-105.4862
795053,CHRISTIAN CO.,PALMER,12/1/2018,Tornado,3,0,22,118900000,0,IL,0,0,12.49,900,TAYLORVILLE,39.414,-89.395,39.5784,-89.2976
791719,CAMDEN CO.,ST MARYS ARPT,12/2/2018,Tornado,3,0,4,0,0,GA,0,0,7.09,900,ST MARYS ARPT,30.78,-81.55,30.82,-81.44
799239,LOWNDES CO.,COLUMBUS,2/23/2019,Tornado,3,1,11,2000000,0,MS,0,1,9.74,440,STEENS,33.4865,-88.4346,33.5462,-88.2814
813640,LEE CO.,BUPREE,3/3/2019,Tornado,4,23,90,0,0,AL,0,0,23.55,1600,STONEWALL,32.4571,-85.4362,32.575,-85.057
810658,MUSCOGEE CO.,DOUBLE CHURCHES,3/3/2019,Tornado,3,0,0,500000,0,GA,0,0,8.88,750,FORTSON,32.575,-85.057,32.6012,-84.9076
810678,TALBOT CO.,BAUGHVILLE,3/3/2019,Tornado,3,0,0,750000,0,GA,0,0,20.03,750,PRATTSBURG,32.6482,-84.6943,32.7452,-84.3697
810841,LEON CO.,BAUM,3/3/2019,Tornado,3,0,0,500000,0,FL,0,0,5.07,700,BAUM,30.4934,-84.1262,30.4989,-84.0413
815344,ROBERTSON CO.,HEARNE MUNI ARPT,4/13/2019,Tornado,3,0,0,250000,0,TX,0,0,29.81,250,RIDGE,30.8903,-96.6934,31.1606,-96.3009
807386,HOUSTON CO.,CENTER,4/13/2019,Tornado,3,1,0,1000000,0,TX,0,0,12.16,800,WECHES,31.428,-95.2718,31.5792,-95.1658
811397,CHEROKEE CO.,MORRILL,4/13/2019,Tornado,3,1,20,10000000,0,TX,0,0,18.27,880,REKLAW,31.5792,-95.1658,31.7738,-94.9555
813789,NACOGDOCHES CO.,SACUL,4/13/2019,Tornado,3,0,0,250000,0,TX,0,0,5.64,350,SACUL,31.7738,-94.9555,31.8453,-94.9092
813790,RUSK CO.,REKLAW,4/13/2019,Tornado,3,0,0,0,0,TX,0,0,5.06,305,GLENFAWN,31.8453,-94.9092,31.9046,-94.8587
820690,FRANKLIN CO.,SNYDERSVILLE,4/19/2019,Tornado,3,0,0,650000,0,VA,0,0,8.11,250,HENRY FORK,36.8564,-79.8906,36.9633,-79.83
815582,LINCOLN PAR.,BARNET SPGS,4/25/2019,Tornado,3,2,2,50000000,0,LA,0,0,11.15,1000,DOUGLAS,32.5112,-92.6729,32.6022,-92.5147
822242,BRYAN CO.,BLUE,4/30/2019,Tornado,3,2,11,300000,0,OK,0,0,15.4,1400,BOKCHITO,33.9711,-96.2071,34.157,-96.0586
822281,ATOKA CO.,BENTLEY,4/30/2019,Tornado,3,0,5,0,0,OK,0,0,12.2,1000,LANE,34.157,-96.0586,34.319,-95.974
822277,FRONTIER CO.,STOCKVILLE,5/17/2019,Tornado,3,0,0,100000,0,NE,0,0,2.12,400,STOCKVILLE,40.6119,-100.2722,40.6323,-100.2453
835976,FORD CO.,BLOOM,5/17/2019,Tornado,3,0,0,500000,0,KS,0,0,18.58,600,FORD,37.473,-100.0104,37.6314,-99.8211
827234,RUNNELS CO.,MILES,5/18/2019,Tornado,3,0,0,6000000,0,TX,0,0,18.01,1760,BALLINGER,31.5142,-100.0926,31.7544,-99.9735
827374,RUNNELS CO.,CREWS,5/18/2019,Tornado,3,0,0,0,0,TX,0,0,5.79,1760,CREWS,31.835,-99.7791,31.9106,-99.7364
827376,COLEMAN CO.,GLEN COVE,5/18/2019,Tornado,3,0,0,0,0,TX,0,0,7.84,300,SILVER VLY,31.8604,-99.5939,31.9608,-99.5317
821603,ECTOR CO.,PLEASANT FARMS,5/20/2019,Tornado,3,0,0,200000,0,TX,0,0,1.29,225,PLEASANT FARMS,31.7333,-102.3041,31.7451,-102.287
822538,MIDLAND CO.,WARFIELD,5/20/2019,Tornado,3,0,0,200000,0,TX,0,0,4.51,225,WARFIELD,31.7451,-102.287,31.7688,-102.2154
818322,NEMAHA CO.,BERN,5/21/2019,Tornado,3,0,0,0,0,KS,0,0,5.9,300,BERN,39.9243,-95.9335,39.9984,-95.8783
828159,JASPER CO.,BELLE CENTER,5/22/2019,Tornado,3,0,0,5250000,0,MO,0,0,8.77,440,ORONOGO,37.1136,-94.618,37.1928,-94.4935
828195,JASPER CO.,JASPER,5/22/2019,Tornado,3,0,0,275000,0,MO,0,0,4.03,880,DUDENVILLE,37.308,-94.2343,37.3517,-94.1858
828197,BARTON CO.,KENOMA,5/22/2019,Tornado,3,3,1,740000,0,MO,0,0,7.26,880,GOLDEN CITY,37.3517,-94.1858,37.4305,-94.0983
829418,COLE CO.,SCRIVNER,5/22/2019,Tornado,3,0,32,170000000,0,MO,0,0,17.13,1500,JEFFERSON CITY,38.4255,-92.4091,38.5768,-92.158
829978,ELLIS CO.,CATESBY,5/23/2019,Tornado,3,0,0,150000,0,OK,0,0,1.8,1500,CATESBY,36.5739,-100.0032,36.593,-99.984
830307,CANADIAN CO.,EL RENO,5/25/2019,Tornado,3,2,29,400000,0,OK,0,0,2.2,75,EL RENO,35.5,-97.955,35.51,-97.919
826413,VAN BUREN CO.,LAKE SUGEMA CAMP GD,5/27/2019,Tornado,3,0,0,0,0,IA,0,0,7.27,100,BONAPARTE ARPT,40.667,-91.9983,40.6755,-91.8601
831595,MIAMI CO.,MACY,5/27/2019,Tornado,3,0,0,0,0,IN,0,0,4.22,800,GILEAD,40.981,-86.1276,40.9978,-86.0499
831596,FULTON CO.,AKRON,5/27/2019,Tornado,3,0,0,0,0,IN,0,0,9.5,800,AKRON,40.9978,-86.0499,41.02,-85.87
831606,WELLS CO.,MC NATTS,5/27/2019,Tornado,3,0,2,0,0,IN,0,0,12.76,1200,NOTTINGHAM,40.577,-85.392,40.571,-85.149
817483,MERCER CO.,DURBIN,5/27/2019,Tornado,3,1,8,15000000,0,OH,0,0,10.84,250,NEPTUNE,40.5515,-84.6911,40.5921,-84.4917
817681,MIAMI CO.,POTSDAM,5/27/2019,Tornado,3,0,1,10000000,0,OH,0,0,8.34,1320,TROY SKYPARK ARPT,39.9778,-84.4273,39.9725,-84.27
816403,MONTGOMERY CO.,PYRMONT,5/27/2019,Tornado,4,0,166,500000000,0,OH,0,1,18.17,1050,EASTVIEW,39.8243,-84.4632,39.758,-84.1121
817480,GREENE CO.,NEW GERMANY,5/27/2019,Tornado,3,0,0,50000000,0,OH,0,0,9.37,1230,GOES,39.7664,-84.0995,39.7505,-83.9243
816448,DOUGLAS CO.,LONE STAR,5/28/2019,Tornado,3,0,4,0,0,KS,0,0,16.66,1200,EUDORA,38.8381,-95.3665,38.97,-95.1071
830798,LEAVENWORTH CO.,LINWOOD,5/28/2019,Tornado,4,0,0,26000000,0,KS,0,0,12.41,1760,BASEHOR,38.9689,-95.108,39.0807,-94.927
850374,WARREN CO.,INDIANOLA ARPT,8/20/2019,Tornado,3,0,0,350000,1000,IA,0,0,5.4,710,LACONA,41.2582,-93.5239,41.2312,-93.4265
848531,CHIPPEWA CO.,ALBERTVILLE,9/24/2019,Tornado,3,0,3,3000000,0,WI,0,0,4.72,725,ALBERTVILLE,44.8806,-91.6506,44.9106,-91.5639
856409,DALLAS CO.,GRIBBLE,10/20/2019,Tornado,3,0,0,1550000000,0,TX,0,0,15.76,1300,RICHARDSON,32.8685,-96.9149,32.9569,-96.6833
869481,BEAUREGARD PAR.,DE RIDDER,12/16/2019,Tornado,3,0,0,2000000,0,LA,0,0,3.98,550,IKES,30.8471,-93.2657,30.8832,-93.2135
869482,VERNON PAR.,ROSEPINE,12/16/2019,Tornado,3,1,0,1000000,0,LA,0,0,28.41,550,LEANDER,30.8832,-93.2135,31.1284,-92.8285
869483,RAPIDES PAR.,HINESTON,12/16/2019,Tornado,3,0,0,22000000,0,LA,0,0,30.22,525,CAMP BEAUREGARD,31.1284,-92.8285,31.3586,-92.3935
869156,AMITE CO.,BEWELCOME,12/16/2019,Tornado,3,0,3,0,0,MS,0,0,18.89,880,MARS HILL,31.194,-90.8942,31.3491,-90.6307
865247,LAMAR CO.,SUMRALL,12/16/2019,Tornado,3,0,0,500000,0,MS,0,0,5.42,560,SUMRALL,31.3902,-89.5764,31.4339,-89.5
865233,SMITH CO.,MIZE,12/16/2019,Tornado,3,0,0,700000,0,MS,0,0,16.9,1320,CENTER RIDGE,31.8076,-89.6547,31.9755,-89.4451
865251,JONES CO.,(LUL)HESLER FLD LAUR,12/16/2019,Tornado,3,0,2,1000000,0,MS,1,0,16.52,350,SANDERSVILLE,31.672,-89.1726,31.8102,-88.9432
882999,DAVIDSON CO.,SCOTTSBORO,3/3/2020,Tornado,3,2,170,1090000000,0,TN,0,0,21.49,1150,STONE RIVER,36.1717,-86.9562,36.1767,-86.5717
883007,WILSON CO.,MT JULIET,3/3/2020,Tornado,3,3,50,409000000,0,TN,0,0,26.65,1600,COMMERCE,36.1767,-86.5717,36.192,-86.0981
883016,PUTNAM CO.,ENSOR,3/3/2020,Tornado,4,19,87,100000000,0,TN,0,0,8.39,900,COOKEVILLE,36.1715,-85.6628,36.1709,-85.5135
882806,CRAIGHEAD CO.,JONESBORO,3/28/2020,Tornado,3,0,22,300000000,0,AR,0,0,12.53,600,AETNA,35.8094,-90.6852,35.934,-90.5227
879880,OUACHITA PAR.,BAWCOMVILLE,4/12/2020,Tornado,3,0,0,250000000,0,LA,0,0,8.01,300,EDGEWATER,32.4706,-92.1699,32.5142,-92.0425
879881,OUACHITA PAR.,PHILLIPS,4/12/2020,Tornado,3,0,0,750000,0,LA,0,0,2.6,400,LOCK ARBOR,32.6215,-92.0977,32.65,-92.0684
887908,WALTHALL CO.,ENON,4/12/2020,Tornado,4,2,0,0,0,MS,0,0,6.65,1300,SARTINSVILLE,31.2763,-90.1732,31.3331,-90.0822
902815,LAWRENCE CO.,TILTON,4/12/2020,Tornado,3,2,3,750000,2500000,MS,0,0,2.8,1936,TILTON,31.3331,-90.0823,31.3522,-90.0405
902831,JEFFERSON DAVIS CO.,BASSFIELD,4/12/2020,Tornado,4,4,4,18000000,2500000,MS,0,0,9.99,2640,TERRELL,31.4641,-89.7579,31.5475,-89.6194
902837,COVINGTON CO.,WILLIAMSBURG,4/12/2020,Tornado,4,0,5,25900000,3600000,MS,0,0,15.27,3960,HOT COFFEE,31.5475,-89.6194,31.6661,-89.4004
902862,LAWRENCE CO.,DIVIDE,4/12/2020,Tornado,3,0,0,1100000,1500000,MS,0,0,11.17,1170,BOURNHAM,31.3712,-90.1101,31.4688,-89.9591
902843,JONES CO.,HEBRON,4/12/2020,Tornado,4,3,80,11800000,3000000,MS,0,1,16.04,3520,HOY,31.6661,-89.4004,31.81,-89.1863
902867,JEFFERSON DAVIS CO.,OAK VALE,4/12/2020,Tornado,3,0,1,7000000,2500000,MS,0,0,16.44,2041,TERRELL,31.4688,-89.9591,31.6036,-89.729
902844,JASPER CO.,MOSS,4/12/2020,Tornado,4,0,6,5800000,3000000,MS,0,0,22.16,1760,ORANGE,31.81,-89.1863,32.0311,-88.9125
902869,COVINGTON CO.,WILLIAMSBURG,4/12/2020,Tornado,3,0,1,8300000,1200000,MS,0,0,22.66,1580,HOT COFFEE,31.6036,-89.729,31.7761,-89.4012
876337,HAMILTON CO.,EAST RIDGE,4/12/2020,Tornado,3,2,18,0,0,TN,0,0,12.75,1500,COLLEGEDALE ARPK,34.986,-85.1907,35.095,-85.0089
889325,UPSON CO.,LINCOLN PARK,4/13/2020,Tornado,3,0,0,300000,0,GA,0,0,15.6,1200,TOPEKA JCT,32.8496,-84.3335,32.9896,-84.1225
893078,MONROE CO.,COLLIER,4/13/2020,Tornado,3,0,1,10000000,0,GA,0,0,5.3,300,BRIGHTON MILLS,33.0298,-84.033,33.0729,-83.9576
886100,OCONEE CO.,OAKWAY,4/13/2020,Tornado,3,1,5,100000000,0,SC,0,0,14.7,1000,KEOWEE,34.617,-83.084,34.719,-82.857
884156,AIKEN CO.,ELLENTON,4/13/2020,Tornado,3,0,0,0,0,SC,0,0,19.93,800,WHITE POND,33.2751,-81.7048,33.4481,-81.4285
884325,BARNWELL CO.,SNELLING,4/13/2020,Tornado,3,0,0,0,0,SC,0,0,8.49,50,WILLISTON,33.2754,-81.5438,33.3512,-81.428
884326,BARNWELL CO.,ASHLEIGH,4/13/2020,Tornado,3,0,0,0,0,SC,0,0,1.39,40,BLACKVILLE,33.3177,-81.2903,33.3369,-81.2833
884327,BARNWELL CO.,HILDA,4/13/2020,Tornado,3,0,0,0,0,SC,0,0,5.37,800,HILDA,33.2071,-81.2742,33.2715,-81.2223
884164,ORANGEBURG CO.,SPRINGFIELD,4/13/2020,Tornado,3,2,7,0,0,SC,0,0,21.9,770,WOLFTON,33.4539,-81.2651,33.6175,-80.9394
889068,HAMPTON CO.,ESTILL MUNI ARPT,4/13/2020,Tornado,4,5,60,0,0,SC,0,0,23.73,1300,FECHTIG,32.7045,-81.2899,32.829,-80.9092
888412,BERKELEY CO.,MONCKS CORNER,4/13/2020,Tornado,3,0,6,0,0,SC,0,0,5.74,400,WITHERBEE,33.1816,-79.9901,33.2045,-79.8947
899721,MARION CO.,ST PAUL,4/19/2020,Tornado,4,1,0,400000,0,MS,0,0,16.34,2275,PINEBUR,31.075,-89.9209,31.1348,-89.6537
889030,POLK CO.,ONALASKA,4/22/2020,Tornado,3,3,33,5000000,0,TX,3,0,28.51,1100,BARNES,30.8409,-95.1824,30.881,-94.704
895549,ACADIA PAR.,RICHARD,5/17/2020,Tornado,3,1,9,500000,0,LA,0,0,3.93,100,CHURCH PT,30.4597,-92.2678,30.4176,-92.2234
898306,GRANT CO.,ASHBY,7/8/2020,Tornado,4,0,0,100000,5000,MN,0,0,2.36,650,ASHBY,46.09,-95.94,46.11,-95.9
898307,OTTER TAIL CO.,DALTON,7/8/2020,Tornado,4,1,2,1500000,250000,MN,0,0,6.5,650,DALTON,46.11,-95.9,46.17,-95.7955
913350,BERTIE CO.,WOODARD,8/4/2020,Tornado,3,2,14,1000000,0,NC,0,0,10,600,WINDSOR,35.887,-76.89,36.014,-76.977
938002,JEFFERSON CO.,WALKER CHAPEL,1/25/2021,Tornado,3,1,30,0,0,AL,0,0,10.4,900,CHALKVILLE,33.5965,-86.8256,33.6598,-86.6678
945569,BRUNSWICK CO.,GRISSETTOWN,2/15/2021,Tornado,3,3,10,0,0,NC,0,0,21.9,275,CAMP BRANCH,33.9118,-78.5096,34.1774,-78.3008
946864,HALE CO.,HAVANA,3/25/2021,Tornado,3,0,0,0,0,AL,0,0,10.02,1400,PHIPPS,32.9386,-87.5753,33.004,-87.421
946867,SHELBY CO.,BOOTHTON,3/25/2021,Tornado,3,0,5,0,0,AL,0,0,39.35,1100,STERRETT,33.2,-87.022,33.502,-86.444
946870,CALHOUN CO.,BOILING SPGS,3/25/2021,Tornado,3,6,10,0,0,AL,0,0,32.45,1700,LADIGA,33.7026,-86.1053,33.962,-85.634
948201,HALE CO.,GREENSBORO MUNI ARPT,3/25/2021,Tornado,3,0,6,0,0,AL,0,0,17.68,2300,HOGGLESVILLE,32.6892,-87.7387,32.814,-87.473
948202,PERRY CO.,MORGAN SPGS,3/25/2021,Tornado,3,0,0,0,0,AL,0,0,9.58,2300,ELLARDS,32.814,-87.473,32.864,-87.319
948219,BIBB CO.,PONDVILLE,3/25/2021,Tornado,3,0,5,0,0,AL,0,0,27.99,2300,BRIERFIELD,32.864,-87.319,33.027,-86.877
941340,COWETA CO.,HANDY,3/25/2021,Tornado,4,0,0,20000000,0,GA,0,1,21.72,1850,THOMAS XRDS,33.316,-84.973,33.425,-84.62
954642,ST. LANDRY PAR.,WAXIA,4/10/2021,Tornado,3,1,7,1000000,0,LA,0,0,8.71,200,DANKS,30.666,-91.9586,30.7499,-91.8492
954213,KNOX CO.,TRUSCOTT,4/27/2021,Tornado,3,0,0,70000,0,TX,0,0,8.4,400,TRUSCOTT,33.751,-99.921,33.791,-99.788
960280,DU PAGE CO.,NAPERVILLE,6/20/2021,Tornado,3,0,11,0,0,IL,0,0,14.8,600,BURR RIDGE,41.7451,-88.1947,41.7374,-87.9151
960282,COOK CO.,BURR RIDGE,6/20/2021,Tornado,3,0,0,0,0,IL,0,0,2.8,600,WILLOW SPRINGS,41.7374,-87.9151,41.7368,-87.8612
972496,CALHOUN CO.,LAKE CITY,7/14/2021,Tornado,3,0,0,2500000,5000,IA,0,0,10.81,505,LOHRVILLE,42.2605,-94.7834,42.2772,-94.5733
971957,PHILADELPHIA CO.,BYBERRY,7/29/2021,Tornado,3,0,0,0,0,PA,0,0,0.62,530,BYBERRY,40.13,-75.005,40.1321,-74.9935
971958,BUCKS CO.,BELMONT HILLS,7/29/2021,Tornado,3,0,0,0,0,PA,0,0,2.78,530,STANWOOD,40.1321,-74.9935,40.13,-74.941
975879,GRANT CO.,BOSCOBEL,8/7/2021,Tornado,3,0,0,430000,25000,WI,0,0,9.38,1100,CASTLE ROCK,43.1305,-90.7199,43.0763,-90.5495
972306,GLOUCESTER CO.,HARRISONVILLE,9/1/2021,Tornado,3,0,2,5000000,0,NJ,0,0,12.37,400,NEW SHARON,39.6769,-75.25,39.82,-75.11
988880,STE. GENEVIEVE CO.,AVON,10/24/2021,Tornado,3,0,1,0,0,MO,0,0,9.85,450,CLEARWATER,37.753,-90.299,37.803,-90.13
988886,MADISON CO.,OAK GROVE,10/24/2021,Tornado,3,0,1,0,0,MO,0,0,14.83,880,HIGDON,37.5425,-90.3921,37.634,-90.147
997127,CRAIGHEAD CO.,NEEDHAM,12/10/2021,Tornado,3,1,5,2500000,0,AR,0,0,17.68,1800,DELFORE,35.7867,-90.5511,35.927,-90.287
997128,MISSISSIPPI CO.,LEACHVILLE,12/10/2021,Tornado,3,1,0,1250000,0,AR,0,0,9.72,1800,BOXELDER,35.927,-90.287,35.998,-90.137
996971,ST. CHARLES CO.,FEMME OSAGE,12/10/2021,Tornado,3,1,2,3400000,0,MO,0,0,16.08,150,WELDON,38.5821,-90.9455,38.675,-90.676
997129,DUNKLIN CO.,HORNERSVILLE MEM ARP,12/10/2021,Tornado,3,0,0,1500000,0,MO,0,0,11.54,1800,GIBBONS,35.998,-90.137,36.084,-89.96
997130,PEMISCOT CO.,SAMFORD,12/10/2021,Tornado,4,2,9,1250000,0,MO,2,1,17.79,1800,HAYTI ARPT,36.084,-89.96,36.226,-89.694
997133,LAKE CO.,MOORING,12/10/2021,Tornado,4,3,0,4500000,0,TN,0,0,11.22,1800,TIPTONVILLE GOOCH FL,36.284,-89.57,36.363,-89.394
996712,MADISON CO.,MITCHELL,12/10/2021,Tornado,3,6,1,5000000,0,IL,0,0,4.22,300,GLEN CARBON,38.757,-90.058,38.781,-89.986
994038,FULTON CO.,STATE LINE,12/10/2021,Tornado,4,1,5,0,0,KY,0,0,10.17,2000,CRUTCHFIELD,36.503,-89.106,36.592,-88.96
994194,HICKMAN CO.,CROLEY,12/10/2021,Tornado,3,0,5,0,0,KY,0,0,9.48,2600,WATTS,36.592,-88.96,36.666,-88.816
994196,GRAVES CO.,BALTIMORE,12/10/2021,Tornado,4,24,210,0,0,KY,0,0,21.09,2300,HICKSVILLE,36.666,-88.816,36.817,-88.485
994199,MARSHALL CO.,HARVY,12/10/2021,Tornado,4,1,54,0,0,KY,0,1,18.08,2450,TATUMSVILLE,36.817,-88.485,36.947,-88.201
994954,LYON CO.,EUREKA,12/10/2021,Tornado,3,1,5,0,0,KY,0,0,15.09,2100,SARATOGA,36.947,-88.201,37.056,-87.964
995882,CALDWELL CO.,DULANEY,12/10/2021,Tornado,4,4,11,0,0,KY,0,0,16.17,2480,LEWISTOWN,37.056,-87.964,37.166,-87.705
995999,HOPKINS CO.,DAWSON SPGS,12/10/2021,Tornado,4,15,200,0,0,KY,0,0,20.56,2000,FIES,37.166,-87.705,37.31,-87.378
997140,GIBSON CO.,COOL SPGS,12/10/2021,Tornado,3,0,0,4000000,0,TN,0,0,9.67,1000,KENTON,36.152,-89.157,36.202,-88.995
997421,WEAKLEY CO.,SIDONIA,12/10/2021,Tornado,3,0,30,6100000,0,TN,0,0,25.83,1000,JEWELL,36.214,-88.953,36.352,-88.522
996014,MUHLENBERG CO.,EARLES,12/10/2021,Tornado,4,11,25,0,0,KY,0,0,16.77,2420,MOORMAN,37.31,-87.378,37.407,-87.098
996991,OHIO CO.,EQUALITY,12/10/2021,Tornado,3,0,0,0,0,KY,0,0,29.23,1200,SHREVE,37.407,-87.098,37.5791,-86.6109
997423,HENRY CO.,COTTAGE GROVE,12/10/2021,Tornado,3,0,0,4000000,0,TN,0,0,27.78,1000,OAK HILL,36.352,-88.522,36.497,-88.056
997148,LOGAN CO.,CROSSROADS,12/11/2021,Tornado,3,0,1,0,0,KY,0,0,21.95,1400,RICHELIEU,36.8594,-87.0315,36.998,-86.674
997207,WARREN CO.,PETROS,12/11/2021,Tornado,3,16,63,0,0,KY,0,1,25.7,440,SMITHS GROVE,36.916,-86.618,37.097,-86.211
997247,TAYLOR CO.,SALOMA,12/11/2021,Tornado,3,1,30,0,0,KY,0,0,6.55,450,FINLEY,37.408,-85.427,37.453,-85.322
1007076,MADISON CO.,MACKSBURG,3/5/2022,Tornado,4,6,5,75000000,0,IA,0,0,24.86,900,BEVINGTON,41.2334,-94.2013,41.4189,-93.7907
1007112,LUCAS CO.,DERBY,3/5/2022,Tornado,3,1,1,1500000,0,IA,0,0,11.28,350,RUSSELL,40.9405,-93.3854,41.0268,-93.2018
1013705,JACK CO.,BARTONS CHAPEL,3/21/2022,Tornado,3,0,9,0,0,TX,0,0,33.97,880,TRUCE,33.0446,-98.3298,33.434,-97.976
1012391,KEMPER CO.,RIO,3/22/2022,Tornado,3,0,0,400000,75000,MS,0,0,9.21,800,MOSCOW,32.6016,-88.8976,32.7082,-88.8025
1014021,ST. BERNARD PAR.,ARABI,3/22/2022,Tornado,3,1,2,30000000,0,LA,0,1,3.05,320,ARABI,29.9473,-90.0063,29.9871,-89.9841
1011491,WASHINGTON CO.,JOHNSON,3/30/2022,Tornado,3,0,7,20000000,0,AR,0,0,5.2,350,(ASG)SPRINGDALE,36.122,-94.156,36.185,-94.107
1018990,PERRY CO.,BETHLEHEM,3/30/2022,Tornado,3,0,0,0,0,AL,0,0,6.66,1200,BETHLEHEM,32.7471,-87.1201,32.836,-87.076
1018993,BIBB CO.,ACTIVE,3/30/2022,Tornado,3,0,1,0,0,AL,0,0,18.24,1200,BRIERFIELD,32.836,-87.076,33.057,-86.904
1011568,WASHINGTON CO.,GILBERTS MILL,3/31/2022,Tornado,3,2,1,500000,0,FL,0,0,5.87,200,ORANGE HILL,30.6376,-85.5108,30.6909,-85.434
1022796,HOUSTON CO.,BONAIRE,4/5/2022,Tornado,3,0,3,0,0,GA,0,0,3.89,820,STATHAMS LANDING,32.548,-83.6024,32.578,-83.5458
1023225,ALLENDALE CO.,ALLENDALE OSWALD ARP,4/5/2022,Tornado,3,0,1,0,0,SC,0,0,13.28,1000,SYCAMORE,32.9286,-81.3756,33.0518,-81.1998
1014520,BRYAN CO.,REKA,4/5/2022,Tornado,4,1,12,0,0,GA,0,0,14.39,1300,BLITCHTON,32.1202,-81.6561,32.1854,-81.4225
